date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
16:53:10	723/723	---MCZ	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2021:53:08%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-json/wp/v2/tags/18	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-json/wp/v2/tags/18.json	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/news/)
16:53:10	38806/38806	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2012%20Aug%202022%2015:00:19%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/news/feed/	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/news/feed/index.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/news/)
16:53:11	171429/171429	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:10%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/news/?currency=chf	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/news/index4236.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/news/)
16:53:11	171429/171429	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:10%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/news/?currency=eur	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/news/index5e60.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/news/)
16:53:12	726/726	---MCZ	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2021:53:10%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-json/wp/v2/tags/21	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-json/wp/v2/tags/21.json	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/night/)
16:53:12	43071/43071	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2012%20Aug%202022%2015:00:19%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/night/feed/	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/night/feed/index.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/night/)
16:53:13	180084/180084	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:11%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/night/?currency=eur	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/night/index5e60.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/night/)
16:53:13	180084/180084	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:11%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/night/?currency=chf	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/night/index4236.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/night/)
16:53:14	723/723	---MCZ	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2021:53:12%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-json/wp/v2/tags/19	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-json/wp/v2/tags/19.json	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/park/)
16:53:14	41852/41852	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2012%20Aug%202022%2015:00:19%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/park/feed/	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/park/feed/index.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/park/)
16:53:15	177265/177265	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:13%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/park/?currency=eur	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/park/index5e60.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/park/)
16:53:15	177265/177265	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:13%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/park/?currency=chf	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/park/index4236.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/park/)
16:53:16	729/729	---MCZ	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2021:53:14%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-json/wp/v2/tags/13	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-json/wp/v2/tags/13.json	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/resort/)
16:53:16	41034/41034	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2012%20Aug%202022%2015:00:19%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/resort/feed/	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/resort/feed/index.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/resort/)
16:53:17	180111/180111	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:15%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/resort/?currency=chf	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/resort/index4236.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/resort/)
16:53:17	180111/180111	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:16%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/resort/?currency=eur	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/resort/index5e60.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/resort/)
16:53:18	724/724	---MCZ	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2021:53:16%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-json/wp/v2/tags/15	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-json/wp/v2/tags/15.json	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/tour/)
16:53:18	48019/48019	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2012%20Aug%202022%2015:00:19%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/tour/feed/	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/tour/feed/index.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/tour/)
16:53:19	182710/182710	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:18%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/tour/?currency=chf	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/tour/index4236.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/tour/)
16:53:20	182710/182710	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:18%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/tour/?currency=eur	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/tour/index5e60.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/tour/)
16:53:20	153819/153819	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2018:21:17%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/tour/page/2/	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/tour/page/2/index.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/tour/)
16:53:21	726/726	---MCZ	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2021:53:19%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-json/wp/v2/tags/7	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-json/wp/v2/tags/7.json	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/travel/)
16:53:21	52780/52780	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2012%20Aug%202022%2015:00:19%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/travel/feed/	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/travel/feed/index.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/travel/)
16:53:22	57988/57988	---MC-	200	added ('OK')	application/rss+xml	date:Fri,%2012%20Aug%202022%2015:00:19%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/vacation/feed/	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/vacation/feed/index.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/vacation/)
16:53:23	182830/182830	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:21%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/travel/?currency=eur	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/travel/index5e60.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/travel/)
16:53:24	736/736	---MCZ	200	added ('OK')	application/json	date:Mon,%2028%20Aug%202023%2021:53:22%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-json/wp/v2/tags/10	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-json/wp/v2/tags/10.json	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/vacation/)
16:53:26	150048/150048	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2018:21:21%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/vacation/page/2/	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/vacation/page/2/index.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/vacation/)
16:53:27	186071/186071	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:23%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/vacation/?currency=eur	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/vacation/index5e60.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/vacation/)
16:53:27	186071/186071	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:23%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/vacation/?currency=chf	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/vacation/index4236.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/vacation/)
16:53:28	177235/177235	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:26%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/?currency=usd	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/index277a.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/?currency=eur)
16:53:28	182830/182830	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:27%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/tag/travel/?currency=chf	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/tag/travel/index4236.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/tag/travel/)
16:53:28	367121/367121	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Aug%202022%2015:52:41%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2022/08/photo-1453310474364-dcc1fce807e5-1550x700.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2022/08/photo-1453310474364-dcc1fce807e5-1550x700.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/?currency=eur)
16:53:28	149836/149836	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202022%2009:27:14%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/gordon-mak-rX2cj2FD4do-unsplash-1550x700.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/gordon-mak-rX2cj2FD4do-unsplash-1550x700.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/?currency=eur)
16:53:29	198128/198128	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202022%2014:53:05%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/sorasak-9DgwO_ihqL0-unsplash-1550x700.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/sorasak-9DgwO_ihqL0-unsplash-1550x700.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/?currency=eur)
16:53:30	159455/159455	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2011:00:16%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2016/06/iStock-545253572-1550x700.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2016/06/iStock-545253572-1550x700.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/?currency=eur)
16:53:31	165984/165984	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202022%2015:26:41%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/pierre-lemos-r1Vb5iw115w-unsplash-1550x700.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/pierre-lemos-r1Vb5iw115w-unsplash-1550x700.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/?currency=eur)
16:53:32	127834/127834	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2014:46:01%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/frederick-marschall-bL8MDg0p_nI-unsplash-1550x700.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/frederick-marschall-bL8MDg0p_nI-unsplash-1550x700.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/?currency=eur)
16:53:33	168136/168136	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:32%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/3/?currency=eur	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/3/index5e60.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/?currency=eur)
16:53:33	178607/178607	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:32%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/2/?currency=eur	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/2/index5e60.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/?currency=eur)
16:53:34	178607/178607	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:32%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/2/?currency=chf	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/2/index4236.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/?currency=chf)
16:53:34	168136/168136	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:33%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/3/?currency=chf	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/3/index4236.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/?currency=chf)
16:53:36	256092/256092	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Aug%202022%2017:04:30%20GMT	https://goodlayers.b-cdn.net/traveltour/homepages/main5/wp-content/uploads/sites/6/2022/08/karsten-winegeart-fd1cQ3mmBTE-unsplash-1550x700.jpg	C:/My%20Web%20Sites/tour%20v5/goodlayers.b-cdn.net/traveltour/homepages/main5/wp-content/uploads/sites/6/2022/08/karsten-winegeart-fd1cQ3mmBTE-unsplash-1550x700.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/2/)
16:53:38	131322/131322	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Aug%202022%2015:28:45%20GMT	https://goodlayers.b-cdn.net/traveltour/homepages/main5/wp-content/uploads/sites/6/2016/06/iStock-1138573276-1550x700.jpg	C:/My%20Web%20Sites/tour%20v5/goodlayers.b-cdn.net/traveltour/homepages/main5/wp-content/uploads/sites/6/2016/06/iStock-1138573276-1550x700.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/2/)
16:53:41	107946/107946	---M--	200	added ('OK')	image/jpeg	date:Mon,%2025%20Jul%202022%2016:58:34%20GMT	https://goodlayers.b-cdn.net/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/madhu-shesharam-qvO4yjZo-Mc-unsplash-1550x700.jpg	C:/My%20Web%20Sites/tour%20v5/goodlayers.b-cdn.net/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/madhu-shesharam-qvO4yjZo-Mc-unsplash-1550x700.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/2/)
16:53:41	153674/153674	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2018:21:31%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/4/	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/4/index.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/2/)
16:53:41	0/0	---MC-	301	error ('Moved%20Permanently')	text/html	date:Mon,%2028%20Aug%202023%2021:53:40%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/1/	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/1/index.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-left-sidebar-with-frame/page/2/)
16:53:41	163913/163913	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Aug%202022%2015:52:41%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2022/08/photo-1453310474364-dcc1fce807e5-900x500.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2022/08/photo-1453310474364-dcc1fce807e5-900x500.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/?currency=eur)
16:53:42	174508/174508	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:41%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/?currency=usd	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/index277a.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/?currency=eur)
16:53:42	69992/69992	---M--	200	added ('OK')	image/jpeg	date:Sat,%2030%20Jul%202022%2009:27:14%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/gordon-mak-rX2cj2FD4do-unsplash-900x500.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/gordon-mak-rX2cj2FD4do-unsplash-900x500.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/?currency=eur)
16:53:43	90658/90658	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202022%2014:53:05%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/sorasak-9DgwO_ihqL0-unsplash-900x500.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/sorasak-9DgwO_ihqL0-unsplash-900x500.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/?currency=eur)
16:53:44	87021/87021	---M--	200	added ('OK')	image/jpeg	date:Fri,%2012%20Aug%202022%2011:00:17%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2016/06/iStock-545253572-900x500.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2016/06/iStock-545253572-900x500.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/?currency=eur)
16:53:45	83169/83169	---M--	200	added ('OK')	image/jpeg	date:Wed,%2020%20Jul%202022%2015:26:41%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/pierre-lemos-r1Vb5iw115w-unsplash-900x500.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/pierre-lemos-r1Vb5iw115w-unsplash-900x500.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/?currency=eur)
16:53:46	66661/66661	---M--	200	added ('OK')	image/jpeg	date:Fri,%2022%20Jul%202022%2014:46:02%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/frederick-marschall-bL8MDg0p_nI-unsplash-900x500.jpg	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/wp-content/uploads/sites/6/2017/01/frederick-marschall-bL8MDg0p_nI-unsplash-900x500.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/?currency=eur)
16:53:47	176610/176610	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:46%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/page/2/?currency=eur	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/page/2/index5e60.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/?currency=eur)
16:53:48	176610/176610	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:47%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/page/2/?currency=chf	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/page/2/index4236.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/?currency=chf)
16:53:48	168907/168907	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:47%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/page/3/?currency=eur	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/page/3/index5e60.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/?currency=eur)
16:53:48	109990/109990	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Aug%202022%2017:04:30%20GMT	https://goodlayers.b-cdn.net/traveltour/homepages/main5/wp-content/uploads/sites/6/2022/08/karsten-winegeart-fd1cQ3mmBTE-unsplash-900x500.jpg	C:/My%20Web%20Sites/tour%20v5/goodlayers.b-cdn.net/traveltour/homepages/main5/wp-content/uploads/sites/6/2022/08/karsten-winegeart-fd1cQ3mmBTE-unsplash-900x500.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/page/2/)
16:53:49	168907/168907	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:48%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/page/3/?currency=chf	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/page/3/index4236.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/?currency=chf)
16:53:52	72279/72279	---M--	200	added ('OK')	image/jpeg	date:Wed,%2010%20Aug%202022%2015:28:45%20GMT	https://goodlayers.b-cdn.net/traveltour/homepages/main5/wp-content/uploads/sites/6/2016/06/iStock-1138573276-900x500.jpg	C:/My%20Web%20Sites/tour%20v5/goodlayers.b-cdn.net/traveltour/homepages/main5/wp-content/uploads/sites/6/2016/06/iStock-1138573276-900x500.jpg	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/page/2/)
16:53:55	155369/155369	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2018:21:40%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/page/4/	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/page/4/index.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-both-sidebar-with-frame/page/2/)
16:53:58	167228/167228	---MCZ	200	added ('OK')	text/html	date:Mon,%2028%20Aug%202023%2021:53:55%20GMT	https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-right-sidebar/page/3/?currency=eur	C:/My%20Web%20Sites/tour%20v5/demo.goodlayers.com/traveltour/homepages/main5/blog-full-right-sidebar/page/3/index5e60.html	(from https://demo.goodlayers.com/traveltour/homepages/main5/blog-full-right-sidebar/?currency=eur)
